video_path,video_url,keys
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/578.mp4,https://www.youtube.com/watch?v=HoP5yw2h-XM,Alessandro Spigai - Anna remondini Danza Originale italiani 2011
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/579.mp4,https://www.youtube.com/watch?v=4NtBk6DzHuY,AYELEN LYDE - 1ER PUESTO DE LA CATEGORIA 3B - CHACO
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/580.mp4,https://www.youtube.com/watch?v=5yihxU9cg9s,Aamir khan And Deepika Play Badminton
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/581.mp4,https://www.youtube.com/watch?v=kb6Mm2fG7KQ,6am Weather Forecast
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/582.mp4,https://www.youtube.com/watch?v=RHhkJB4WJIY,01122011 - Wednesday Midday Weather Forecast (Hiatus)
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/583.mp4,https://www.youtube.com/watch?v=58fh4XEQQcA,5pm Portland Weather Forecast
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/584.mp4,https://www.youtube.com/watch?v=xsZeBg1TD50,Action Weather Forecast
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/585.mp4,https://www.youtube.com/watch?v=QUimYWlyB-4,ABC World News Now   WEBCAST  NFL Star Turns To Making Sandwiches
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/586.mp4,https://www.youtube.com/watch?v=6_4IudiwT-U,Amazing Bass Guitar Player! Hes the Best    Video   StumbleUpon2
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/587.mp4,https://www.youtube.com/watch?v=OmVAitUk7RM,Amazing Female Drummer - Bass Player - Guitarist
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/588.mp4,https://www.youtube.com/watch?v=55Hd73NeKL4,Americans Try Thai Chips For The First Time
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/589.mp4,https://www.youtube.com/watch?v=TpK7R3cR498,Arcee eating chips
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/590.mp4,https://www.youtube.com/watch?v=Ty9wsqcGGaQ,Aneisa eating chips
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/591.mp4,https://www.youtube.com/watch?v=3YrKjjd8FVI,An Afternoon of Disc Golf Practice part 3
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/592.mp4,https://www.youtube.com/watch?v=WZ8nbwAO0qo,Amatuer Disc Golf at its Worst
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/593.mp4,https://www.youtube.com/watch?v=4w-FATj9DWI,300ft Gorilla- more bass recording 2015
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/594.mp4,https://www.youtube.com/watch?v=3vEGtdVejgk,A SCRATCH WAR (DjSKIZO+DSTYLE+EXCESS+DjGRUFF) pt1
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/595.mp4,https://www.youtube.com/watch?v=CB4MQRYB6zs,A Day Well Spent at a Recording Studio
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/596.mp4,https://www.youtube.com/watch?v=-7aNZAltVAw,Anime STL 08 Date Auction(Part 1)
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/597.mp4,https://www.youtube.com/watch?v=G2hOsp4M2xc,16 Olivia Chow auctions items at Gala Chinese Dinner in Vancouver
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/598.mp4,https://www.youtube.com/watch?v=7_wagNvXKSg,2012 Ouray County Cattlemans Banquet
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/599.mp4,https://www.youtube.com/watch?v=SbXKvnQKRWk,2011 Alberta Auctioneers All Around Canadian Auctioneers Champion is crowned
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/600.mp4,https://www.youtube.com/watch?v=5CfOXpYu1pc,1972 Skyline GTR Hakosuka sells for 220000 at RM Auction Monterey 2014
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/601.mp4,https://www.youtube.com/watch?v=RIwvewhbh8I,20 auction part 2
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/602.mp4,https://www.youtube.com/watch?v=VT1LGdx65y0,2011 TWH After Christmas Sale Tattersalls Lexington Kentucky
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/603.mp4,https://www.youtube.com/watch?v=NIkIlNKsrUY,Angel - tumbling & gymnastics
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/604.mp4,https://www.youtube.com/watch?v=MXnInOa55Rw,2014 Trampoline Worlds Daytona Beach (USA) – Popping off DMT and Tumbling – We are Gymnastics
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/605.mp4,https://www.youtube.com/watch?v=PayD2io9eVE,Adult Gymnastics June 2014- Melinda Tumble Trak ROFFBT
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/606.mp4,https://www.youtube.com/watch?v=PeLDSmV30IM,2012_04_15 TCA Gymnastics Home Show – Tumbling 2of3
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/607.mp4,https://www.youtube.com/watch?v=KhOEx24WvOM,2014 Ingrids gymnastics recital level 3 tumbling
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/608.mp4,https://www.youtube.com/watch?v=1K1jd5c63VI,2012 Dec 8 - Christmas Eve Elizabeth baking cookies with mommy 01
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/609.mp4,https://www.youtube.com/watch?v=0C8FAc_LMfc,Another baby laughing ripping paper
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/610.mp4,https://www.youtube.com/watch?v=5B-u5PTUPck,ASMR Cutting Tearing and Ripping Paper
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/611.mp4,https://www.youtube.com/watch?v=1UyI_ibCKWY,ASMR No talking + Crinkles + Ripping paper + Slow hand movement + Tingles + Sleep + Relax
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/612.mp4,https://www.youtube.com/watch?v=3yGET5Ggv8w,2015 Iditarod sled dog race offers new route for mushers
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/613.mp4,https://www.youtube.com/watch?v=0JD7Q6BEDvM,2015 Kalkaska 4 Dog Registered Breed sled dog race
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/614.mp4,https://www.youtube.com/watch?v=Ew4LWmQicc8,7 Dog Teams Skijor 1 Dog Team Lost Creek Sky Ranch Sled Dog Races Siberian Husky Mush MUSH
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/615.mp4,https://www.youtube.com/watch?v=IFSWtml1Kw0,2016 Eagle Cap Extreme Sled Dog Race start Carlleen Brehmer
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/616.mp4,https://www.youtube.com/watch?v=E-XkZRckiq0,Alaska Sled Dog Race Fairbanks Alaska
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/617.mp4,https://www.youtube.com/watch?v=61Gxzfci9u0,2016 Apostle Islands Sled Dog Race
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/618.mp4,https://www.youtube.com/watch?v=A5qPXjzaJIE,6 Dog Part 1 sled dog race 2014 Winterfest
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/619.mp4,https://www.youtube.com/watch?v=FFK30t7a378,4 Dog  Sled Dog race Part 1 of 2014 Merrill Winterfest
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/620.mp4,https://www.youtube.com/watch?v=GHyihOwWGSs,Accident at a dog sled race (funny)♥ ©
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/621.mp4,https://www.youtube.com/watch?v=0XC4QHXefKQ,2013 Skijoring Custom Design Sled Dog Race Merrill Wi
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/622.mp4,https://www.youtube.com/watch?v=SJ187Z8XdD4,2015 Willow Springs Round Barn 4 Dog Speed Sled dog race
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/623.mp4,https://www.youtube.com/watch?v=7Xjeh1VqgKQ,Altitude 5000 Sled Dog Race 2013
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/624.mp4,https://www.youtube.com/watch?v=LZuIdOPs5Dk,2011 Myopia Sled dog races
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/625.mp4,https://www.youtube.com/watch?v=CqHS01COSY4,Action in TSU  JumpStyle Dance by Togliatty Jumpstyle Team [TJST]
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/626.mp4,https://www.youtube.com/watch?v=KDM6UWqp5kI,Arcade Stick facil de hacer
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/627.mp4,https://www.youtube.com/watch?v=J-mf-tVHvEg,3 year old plays Ultra Street Fighter 4 on an arcade stick and wins!
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/628.mp4,https://www.youtube.com/watch?v=R5E8xTCHWso,3rd Strike Revival gootecks (UrienRyuDudley) vs XBL - 112112
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/629.mp4,https://www.youtube.com/watch?v=Q2ShFBcIDJk,Akuma Foe Hammer Custom Joystick Fight Stick Arcade Controller
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/630.mp4,https://www.youtube.com/watch?v=FfH37Q6OYKQ,Arcade Stick Collections [Happy New Year 2014]
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/631.mp4,https://www.youtube.com/watch?v=IJcucYqGQFo,Abmat Situp - HangStrong Gymnastics
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/632.mp4,https://www.youtube.com/watch?v=-t_Kj6rqo-w,Abdominal Full situp
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/633.mp4,https://www.youtube.com/watch?v=7Sy2UurYUFY,20 situps
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/634.mp4,https://www.youtube.com/watch?v=EHefgeH-C6c,AdvoCare Presentation 24 Day Challenge - American Sign Language Interpreted
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/635.mp4,https://www.youtube.com/watch?v=8ZJCbSaxU_k,99 Sign language interpretation _ Ahmed Alzahrani
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/636.mp4,https://www.youtube.com/watch?v=L5ADL3X0gQA,119 amendments to be introduced in the new Disabilities Bill - Sign Language News by NewzHookcom
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/637.mp4,https://www.youtube.com/watch?v=S8jfbTkk3Qs,Ajs alphabet and sign language  @3
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/638.mp4,https://www.youtube.com/watch?v=TacSW8_Nz-o,Addi Kicks a Soccer Ball
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/639.mp4,https://www.youtube.com/watch?v=Ir22C1pCPcM,Andrew kicking soccer ball
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/640.mp4,https://www.youtube.com/watch?v=B4qEFODNbQY,3 year old Boy kicks soccer ball like a pro
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/641.mp4,https://www.youtube.com/watch?v=OclF852jwxk,8 Month Old Kicking The Soccer Ball
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/642.mp4,https://www.youtube.com/watch?v=TKaj2X_Cp-Q,African sword fighting (4 count with the passing step)
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/643.mp4,https://www.youtube.com/watch?v=EtlPuGz256I,18 year old loses sword fight to 7 year old
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/644.mp4,https://www.youtube.com/watch?v=DiQn6fP0Tj8,Animated sword fight previz 2
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/645.mp4,https://www.youtube.com/watch?v=7ReOl0sgYxc,Animeland Otaku Mex 2010 Sword Fights - Link vs Samuraiwmv
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/646.mp4,https://www.youtube.com/watch?v=Jxyc4ihJJiY,Aikido Sword Fighting Ken-Gi One  Right Shomenuchi Aikido Ken-Gi One
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/647.mp4,https://www.youtube.com/watch?v=-K9TfSQgSr4,052714 harri feeding goats and hunter feeding himself
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/648.mp4,https://www.youtube.com/watch?v=0I1_uocqjnE,2013 7 20 Feeding Goats and Holding Chickens at the Creation Museum
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/649.mp4,https://www.youtube.com/watch?v=WDtAWkYWcCc,Aj feeding goats
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/650.mp4,https://www.youtube.com/watch?v=Tp_AGxH5gyc,20150523 141803   feeding goats at the elmwood zoo
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/651.mp4,https://www.youtube.com/watch?v=8yuy7UIERDI,ANABELA QUADROS - LOVES ANIMALS - FEEDING GOATS
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/652.mp4,https://www.youtube.com/watch?v=IjOrz1XoOis,Amers chest waxing 9
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/653.mp4,https://www.youtube.com/watch?v=V9P9hD0jSvs,14 volta ao mundo de Capoeira
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/654.mp4,https://www.youtube.com/watch?v=OADJm60U8Q4,022 - Capoeira Malungos
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/655.mp4,https://www.youtube.com/watch?v=AJfNI2ZYbVc,1º ENCONTRO  VIVER CAPOEIRA EM PACATUBA-CE
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/656.mp4,https://www.youtube.com/watch?v=DrqQlpB6Tng,Abada- Capoeira- Instrutor Zulu- Goias
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/657.mp4,https://www.youtube.com/watch?v=GWuGhXDn7U8,5 Basic Ways to Hold Boa Constrictor Snake - Serpentessa
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/658.mp4,https://www.youtube.com/watch?v=4FQ7Y0ZbqJI,Andrews First Watermelon Cut
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/659.mp4,https://www.youtube.com/watch?v=RxihoBblk2U,AMAZING CUTTING Watermelon in 30 seconds!
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/660.mp4,https://www.youtube.com/watch?v=IM_wNZjRV-o,Annascookbook watermelon cutting videoAVI
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/661.mp4,https://www.youtube.com/watch?v=GzWBpeGgEEk,AWESOME WAY TO CUT WATERMELON
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/662.mp4,https://www.youtube.com/watch?v=OKc_vUeh9rM,A Day at the Dog Show - Grooming Area 3
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/663.mp4,https://www.youtube.com/watch?v=KOzKBps4Ups,A Handy Recipe for De-Skunking Your Dog  Dog Grooming Tips
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/664.mp4,https://www.youtube.com/watch?v=M9GbwTTW9Y0,Aloha Dog Grooming
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/665.mp4,https://www.youtube.com/watch?v=UrLWIfNS-OY,Angry man on Gas pump
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/666.mp4,https://www.youtube.com/watch?v=T_2_1niC_3U,125mm Meat Xtras Grinder Plate Demo
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/667.mp4,https://www.youtube.com/watch?v=3ny1HLY-27w,Abd sweeping floor4444
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/668.mp4,https://www.youtube.com/watch?v=R89NVA8tohI,9th month old chicko wants to sweep the floor
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/669.mp4,https://www.youtube.com/watch?v=LRLo7GKs9_U,AJsFight4Life - Sweeping the floor
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/670.mp4,https://www.youtube.com/watch?v=TMg9TS8XX2w,2012 Western & Southern Open Coin Toss -- Petra Kvitova v Angelique Kerber 0818
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/671.mp4,https://www.youtube.com/watch?v=1g-04CIRCKo,9- Fire Extinguishing the Fire
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/672.mp4,https://www.youtube.com/watch?v=LUK27RxwetE,597 Northland 2 alarm Commercial Building fire
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/673.mp4,https://www.youtube.com/watch?v=6ssFOpp-ky4,After Effects Motion Tracking Test -Building Fire
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/674.mp4,https://www.youtube.com/watch?v=S3_cHlglAZw,2015 Sandstone Lane Caernarvon Twp LanCo PA Building Fire 12252013
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/675.mp4,https://www.youtube.com/watch?v=EdMetWJ-Tjo,339th QM CO Fire Prevention and Extinguish training
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/676.mp4,https://www.youtube.com/watch?v=3oo1LN01InE,1995 Ford Ranger Fire Extinguishing
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/677.mp4,https://www.youtube.com/watch?v=ClTUbxvZGlw,1 Mile Jog Test & 1 Mile Walk Test
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/678.mp4,https://www.youtube.com/watch?v=OzAd7MI2WT8,102 Pumpkin Jogging
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/679.mp4,https://www.youtube.com/watch?v=2Z7OMuWoU5k,Advanced Ab Exercises   Santulana Exercise Balls
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/680.mp4,https://www.youtube.com/watch?v=57vk8d4yBCw,Angus vs exercise ball part 4
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/681.mp4,https://www.youtube.com/watch?v=9XVQo7j-Oao,34oz beer drinking contest
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/682.mp4,https://www.youtube.com/watch?v=I0bOqFm55MA,2015 Special Olympics softball throw
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/683.mp4,https://www.youtube.com/watch?v=Erx2Gizz2Mw,Andy How to catch a pop fly in softball
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/684.mp4,https://www.youtube.com/watch?v=4tWRmLzSvxc,ASMR Head Massage
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/685.mp4,https://www.youtube.com/watch?v=UfZqqqOKJs4,20150621 Go Skateboarding Day - Lipetsk
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/686.mp4,https://www.youtube.com/watch?v=64MWx7qX9Sc,5050 Skateboard Badajoz Parrita (DEP) Febrero de 2003
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/687.mp4,https://www.youtube.com/watch?v=BOreVvN9GaA,A Day of Skateboarding in Baltimore
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/688.mp4,https://www.youtube.com/watch?v=ID6LsNi7En8,American Idol Tour 2012 Intro  Sing (My Chemical Romance Cover)
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/689.mp4,https://www.youtube.com/watch?v=T_7eY_6vI8A,25 month old Zoe singing her ABCs
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/690.mp4,https://www.youtube.com/watch?v=4Zm0tHi5Qm4,2012 Paper Scissors Rock
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/691.mp4,https://www.youtube.com/watch?v=W5RQZu_zpyU,131110 SJ at Oxford University - Boys play rock paper scissors round 1
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/692.mp4,https://www.youtube.com/watch?v=PiGFHASgsTc,2009 12 Sledging Romy and Tess
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/693.mp4,https://www.youtube.com/watch?v=3iTrcQSpshs,32-10 - Women 100 m Backstroke - Eindhoven Swim Cup 2015  Zwemmen
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/694.mp4,https://www.youtube.com/watch?v=NJOhsSg_kfE,50m backstroke womens50m dos femmes   2014 Canadian Swimming Trials
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/695.mp4,https://www.youtube.com/watch?v=6lNvz4wM6XI,2009 Telstra Australian Swimming Championships-Mens 50m Backstroke
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/696.mp4,https://www.youtube.com/watch?v=3J99xj8u-wM,Alex swimming backstroke
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/697.mp4,https://www.youtube.com/watch?v=11ak7MOIROI,4 year old Josephine swimming 25 meter backstroke
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/698.mp4,https://www.youtube.com/watch?v=TpUgocVhKhk,Afif aldino finger snapping
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/699.mp4,https://www.youtube.com/watch?v=7fEarU9BKWs,Amazing Finger Snap
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/700.mp4,https://www.youtube.com/watch?v=9tyf9HGsIe4,8 finger snap
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/701.mp4,https://www.youtube.com/watch?v=QkgOHA-nrKo,5 year old at park hula hooping
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/702.mp4,https://www.youtube.com/watch?v=CPWugkNNx0w,4 year old hula hooping girl
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/703.mp4,https://www.youtube.com/watch?v=Vw0nq7cPDcg,Alternate Front Lateral Raise Bong Cheng Tzuu
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/704.mp4,https://www.youtube.com/watch?v=1Jc5k0NbLtg,40lbs Front DB Raises - Road To Gladiator Showdown
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/705.mp4,https://www.youtube.com/watch?v=NNqghz7Fd0M,4 year old kid playing drums in his Dads band
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/706.mp4,https://www.youtube.com/watch?v=H7vU7UZ4ebQ,April 24 2011 1146 AM Jani Schofield playing drums at Guitar Center
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/707.mp4,https://www.youtube.com/watch?v=IN9B_POgQxM,Addi playing drums
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/708.mp4,https://www.youtube.com/watch?v=VM8ChnXci_w,Anonymous plays small drum
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/709.mp4,https://www.youtube.com/watch?v=PaAcIkgKAX8,20 year old Blind Autistic Andrew Trithart Marks playing drums
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/710.mp4,https://www.youtube.com/watch?v=B2dZIB26et8,7-year-old Brayden Cranford playing drums @ Perfecting Church Kidz of the Kingdom Choir - Part 1
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/711.mp4,https://www.youtube.com/watch?v=LWoP-X-UtUQ,12 years old girl playing drums on Waka Waka (This Time For Africa)!
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/712.mp4,https://www.youtube.com/watch?v=6X3nift-Ang,A guy kinda totally embarasses himself and his familys honour playing a Taiko drum
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/713.mp4,https://www.youtube.com/watch?v=2YE_8XDuDBI,2 years old boy playing drums!
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/714.mp4,https://www.youtube.com/watch?v=DUuWqJ6Btj8,Andy Limbricks back wax in aid of Teenage Cancer Trust
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/715.mp4,https://www.youtube.com/watch?v=42RSoJ-ul-M,Adams back waxing part 3
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/716.mp4,https://www.youtube.com/watch?v=BsBmaj5AN-g,Amazing Contact Juggling - Public Park
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/717.mp4,https://www.youtube.com/watch?v=A_SxWgWeVNU,Amazing Contact Juggling performer
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/718.mp4,https://www.youtube.com/watch?v=M2bj-LZli0o,Amazing Kenny Practicing Contact Juggling with Fushigi
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/719.mp4,https://www.youtube.com/watch?v=FdiALBvYbKY,1281 Timotei Shower Aroma Gel Cherry
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/720.mp4,https://www.youtube.com/watch?v=SgKzJY5XBuc,ADDICTED Hot Shower Scene
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/721.mp4,https://www.youtube.com/watch?v=JXPPoPjht3Y,1284 Timotei Mediterranean Shower Gel
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/722.mp4,https://www.youtube.com/watch?v=QR38UoZDIE0,3 men in a shower
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/723.mp4,https://www.youtube.com/watch?v=LFPnhdMZ56w,2 Divine Fitness playing basketball 2014
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/724.mp4,https://www.youtube.com/watch?v=SxUPo8Zyi7M,20160125201806 Norton vs Medfield girls basketball game played at Medfield High School
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/725.mp4,https://www.youtube.com/watch?v=9g3ZmhoyuN8,A Crystal Palace fan tried to crowd surf during Arsenal game it didn’t go so well
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/726.mp4,https://www.youtube.com/watch?v=560mh4vz3vs,ASAP Rocky Bonnaroo crowd surf
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/727.mp4,https://www.youtube.com/watch?v=LwzgMxSPLqI,Amy Grant Crowd Surf
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/728.mp4,https://www.youtube.com/watch?v=6-PoRzKvlqc,Andy Grammer Crowd Surfing in St Louis! 41113
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/729.mp4,https://www.youtube.com/watch?v=GBVoMU1TtwM,Alex flipping pancakes!
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/730.mp4,https://www.youtube.com/watch?v=5HfGynid66c,Al Flipping Pancakes
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/731.mp4,https://www.youtube.com/watch?v=7-2otHZ4wuk,280217 pancake flipping
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/732.mp4,https://www.youtube.com/watch?v=F-pI4qT9cPU,522 - Stretching for Flexibility  For Thighs Legs & Back
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/733.mp4,https://www.youtube.com/watch?v=T5JG51ISlRI,A riding a bike
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/734.mp4,https://www.youtube.com/watch?v=KqnwiAgObAo,100 MILE BIKE RIDE CHALLENGE
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/735.mp4,https://www.youtube.com/watch?v=3T3k2TsKuTw,Andrew Hunter Rides his new bike
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/736.mp4,https://www.youtube.com/watch?v=9gcNQ6M47f0,A bike ride with 2 dogs
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/737.mp4,https://www.youtube.com/watch?v=TIAM5CV1ME4,16 year old riding 8 year old  girl  bike 😂😂
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/738.mp4,https://www.youtube.com/watch?v=DCj9SrNuGi4,AmputeeOT Riding a bike with a prosthetic leg
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/739.mp4,https://www.youtube.com/watch?v=8DWG80VlmrA,Aleks feeding pigeons by stupa
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/740.mp4,https://www.youtube.com/watch?v=A8fNnDGY_TQ,Alaksan Wildlife Area - Bird Feeding
